既知逃无可逃，还算识相。	Đã biết trốn không thoát, còn biết điều.
此地气息有异……	Khí tức nơi này có dị thường...
有灵物在指引方向……	Có linh vật đang chỉ dẫn phương hướng...
连这点小事都办不好？	Ngay việc nhỏ như thế này cũng không làm được?
且观此兽有何能耐……	Cứ xem con thú này có năng lực gì...
此兽似有灵性……	Con thú này dường như có linh tính...
气息已锁定……	Khí tức đã bị khóa định...
竟跟丢了……	Thực sự theo mất rồi...
本尊亲自出手便是。	Bổn tôn đích thân ra tay vậy.
临死前还想带本尊去何处……	Trước lúc chết còn muốn dẫn bổn tôn đi đâu...
孽畜，还不速来拜见本尊！	Nghiệt súc, không mau đến bái kiến bổn tôn!
此地灵气紊乱，不宜展示灵兽。	Linh khí nơi này rối loạn, không nên trưng bày linh thú.
本尊道念中又添一道造化。	Trong đạo niệm của bổn tôn lại thêm một đạo tạo hóa.
嗯？何方魔气降临此界？	Ừm? Ma khí phương nào giáng xuống thế giới này?
算你知趣退去。	Coi như ngươi biết điều mà lui.
纵使你逃到九幽黄泉，本尊也必斩之。	Dù ngươi trốn đến Cửu U Hoàng Tuyền, bổn tôn cũng chắc chắn trảm ngươi.
区区诅咒，也配束缚本尊？	Lời nguyền bình thường, cũng đáng ràng buộc bổn tôn?
猴妖诅咒，也敢沾染本尊仙体？	Lời nguyền hầu yêu, cũng dám nhiễm lên tiên thể của bổn tôn?
竟敢篡改本尊容貌？	Dám cải biến dung mạo của bổn tôn?
区区妖术，终究难敌本尊道行。	Yêu thuật bình thường, cuối cùng cũng khó địch với đạo hành của bổn tôn.
不过是一群前来送死的蝼蚁。	Chẳng qua là một đám kiến đến chịu chết.
天道无常，此等变数不足为虑。	Thiên đạo vô thường, biến số như vậy không đáng lo.
元神又精进了一分。	Nguyên thần lại tinh tiến thêm một phần.
凡铁俗器，不配本尊使用。	Sắt thường khí tục, không xứng với bổn tôn sử dụng.
月华异动……莫非有先天灵宝现世？	Nguyệt hoa dị động... hay chăng có tiên thiên linh bảo xuất thế?
九幽魔物，正好拿来祭炼法宝。	Ma vật Cửu U, vừa hay dùng để tế luyện pháp bảo.
这等粗浅图谱，本尊早已参透。	Đồ quyển nông cạn như vậy, bổn tôn đã thấu triệt từ lâu.
区区凡火……弹指可灭。	Phàm hỏa bình thường... búng tay là diệt.
挡本尊者，死。	Kẻ cản bổn tôn, chết.
区区猪妖，也敢放肆。	Heo yêu bình thường, cũng dám phóng túng.
你的内丹，本尊收了。	Nội đan của ngươi, bổn tôn thu lấy rồi.
虫豸之辈，也配本尊出手？！	Loại trùng bọ, cũng xứng để bổn tôn ra tay?!
三息之内，取你性命。	Trong ba nhịp thở, lấy mạng ngươi.
盲眼孽畜，自寻死路。	Nghiệt súc mù mắt, tự tìm đường chết.
今日且留你性命。	Hôm nay tạm để ngươi sống.
猪妖，下次必取你妖核。	Heo yêu, lần sau chắc chắn lấy yêu hạch của ngươi.
暂留你内丹几日。	Tạm giữ nội đan của ngươi vài ngày.
杀你污手。	Giết ngươi bẩn tay ta.
待本尊祭出噬魂幡再战。	Đợi bổn tôn tế xuất Thực Hồn Phan rồi chiến.
此此界门蕴含空间法则……	Cổng giới này ẩn chứa không gian pháp tắc...
月华之力构筑的传送阵。	Trận truyền tống được xây dựng từ nguyệt hoa chi lực.
月岩塑形，内含太阴精华。	Nguyệt thạch tạo hình, bên trong chứa tinh hoa thái âm.
此物暗含阵法玄机……	Vật này ẩn chứa huyền cơ trận pháp...
沙妖竟敢觊觎本尊宝物？	Sa yêu thực sự dám dòm ngó bảo vật của bổn tôn?
识时务者为俊杰。	Kẻ biết thời thế là hào kiệt.
孽畜，找死。	Nghiệt súc, tự tìm chết.
区区玩物，蕴含土系法则。	Đồ chơi bình thường, ẩn chứa pháp tắc thổ hệ.
沙凝成刃，雕虫小技。	Cát ngưng thành lưỡi, chỉ là trò vặt.
徒具其形，未得其神。	Chỉ có hình, chưa đạt được thần.
琉璃化刃，尚可一观。	Lưu ly hóa thành lưỡi, còn đáng một nhìn.
赏你了。	Thưởng cho ngươi vậy.
幽冥之花，也配近本尊法身？	Hoa u minh, cũng đáng gần pháp thân của bổn tôn?
花中残魂，尚未成形。	Tàn hồn trong hoa, chưa thành hình.
花妖初显，阴气渐生。	Hoa yêu mới xuất hiện, âm khí dần sinh.
怨灵现形，当以雷法镇之。	Oán linh hiện hình, nên dùng lôi pháp trấn áp.
此花禁制，尚需时日破解。	Cấm chế hoa này, vẫn cần thời gian phá giải.
阴气凝聚，已具灵性。	Âm khí ngưng tụ, đã có linh tính.
花中怨灵即将破封而出。	Oán linh trong hoa sắp phá phong mà ra.
竟敢侵扰本尊储物空间？	Dám xâm phạm không gian trữ vật của bổn tôn?
待本尊收了这花中怨魂。	Để bổn tôn thu phục oán hồn trong hoa này.
凡俗之物，毫无灵性。	Vật trần tục, hoàn toàn không có linh tính.
浮空之术，倒是有些门道。	Thuật bay bổng, lại có vài đạo lý.
欢喜咒法？雕虫小技。	Chú pháp vui vẻ? Chỉ là trò vặt.
灵气已散，废物一件。	Linh khí đã tán, một món phế vật.
身法轻灵，可堪一用！	Thân pháp linh hoạt, có thể dùng được!
区区凡水，也配威胁本尊？	Phàm thủy bình thường, cũng đáng đe dọa bổn tôn?
此物...倒是适合赏赐门下弟子。	Vật này... lại thích hợp để thưởng cho đệ tử môn hạ.
傀儡已毁，灵性尽失。	Bù nhìn đã hủy, linh tính mất hết.
焦黑玩物，似有残魂依附。	Đồ chơi cháy đen, dường như có tàn hồn bám víu.
此熊偶竟蕴含灵性？	Con gấu bông này thực sự ẩn chứa linh tính?
妖物显形，当以法术镇之。	Yêu vật hiện hình, nên dùng pháp thuật trấn áp.
竟无一本修真功法？	Thực sự không có một quyển công pháp tu chân nào?
定是有人觊觎本尊藏书。	Chắc chắn có kẻ dòm ngó sách vở của bổn tôn.
凡鸟图谱，也配入王某法眼？	Đồ quyển phàm điểu, cũng đáng lọt vào mắt xanh của Vương Mỗ?
地底魔物？哼，若敢现世，斩了便是。	Ma vật dưới đất? Hừ, nếu dám xuất hiện, chém là xong.
草木小道，何足挂齿。	Tiểu đạo thảo mộc, có gì đáng nhắc.
通天之法，岂是此书可载？	Thông thiên chi pháp, sao là cuốn sách này có thể chứa?
粗浅之术，不值一哂。	Thuật nông cạn, không đáng cười.
惑心之术，也敢班门弄斧？	Thuật mê hoặc tâm, cũng dám múa rìu qua mắt thợ?
焚天秘典？倒要看看有何玄机。	Bí điển thiêu trời? Muốn xem có huyền cơ gì.
水族精怪，听吾号令！	Thủy tộc tinh quái, hãy nghe lệnh ta!
三昧真火面前，此等控火术如同儿戏。	Trước Tam Muội Chân Hỏa, thuật khống chế lửa như vậy chỉ là trò trẻ con.
区区蛛妖，何须专研对策？一剑斩之！	Nhện yêu bình thường, cần gì chuyên nghiên cứu đối sách? Một kiếm chém!
寒暑不侵，要此何用？	Hàn thử không xâm, cần vật này làm gì?
此光...或可炼为法宝。	Ánh sáng này... có thể luyện thành pháp bảo.
祈雨之术...勉强一观。	Thuật cầu mưa... cũng đáng xem qua.
月宫秘术...正合参悟！	Bí thuật nguyệt cung... vừa hay để tham ngộ!
蜂妖听令！为吾而战！	Phong yêu nghe lệnh! Chiến đấu vì ta!
嗯...此中或有可取之处...	Ừm... trong này có thể có chỗ đáng học...
天书现世！	Thiên thư xuất thế!
此光可照九幽！	Ánh sáng này có thể chiếu sáng Cửu U!
此笔...竟封印着真火？	Chiếc bút này... thực sự phong ấn chân hỏa?
道友，幸会。	Đạo hữu, hân hạnh gặp mặt.
%s...你身上有杀气。	%s... ngươi trên người có sát khí.
魔头，纳命来！	Ma đầu, nộp mạng đây!
%s竟能逆转阴阳？此物不凡...	%s thực sự có thể đảo ngược âm dương? Vật này phi thường...
%s道友，可需王某助你还魂？	Đạo hữu %s, có cần Vương Mỗ giúp ngươi hoàn hồn không?
%s！安敢肆意纵火？！	%s! Dám tùy ý phóng hỏa?!
哼，一介凡夫，也敢窥探天机？	Hừ, một gã phàm phu, cũng dám dòm ngó thiên cơ?
这身行头...倒是件不错的护身法宝	Bộ đồ này... lại là một pháp bảo hộ thân không tệ.
科学狂人...终究堕入邪道	Kẻ cuồng khoa học... cuối cùng cũng sa vào tà đạo.
%s，你竟敢篡改生死轮回？	%s, ngươi thực sự dám cải biến sinh tử luân hồi?
待王某为你重聚魂魄...说说你的研究	Để Vương Mỗ giúp ngươi tụ lại hồn phách... hãy nói về nghiên cứu của ngươi.
凡火也配与三昧真火争辉？	Phàm hỏa cũng đáng tranh sáng với Tam Muội Chân Hỏa?
体修莽夫，不足为惧	Thể tu cục súc, không đáng ngại.
蛮力尚可...可炼为护法傀儡	Sức mạnh cũng được... có thể luyện thành hộ pháp bù nhìn.
力士，可愿做王某麾下战奴？	Lực sĩ, có muốn làm chiến nô dưới trướng Vương Mỗ không?
%s的蛮力竟能撼动阴阳？	Sức mạnh của %s thực sự có thể lay chuyển âm dương?
体修魂魄竟如此强悍...有趣	Hồn phách thể tu thực sự mạnh mẽ như vậy... thú vị.
莽夫！安敢亵渎真火之道！	Cục súc! Dám xúc phạm chân hỏa chi đạo!
哼！影修邪术...%s你究竟师承何人？！	Hừ! Ảnh tu tà thuật... %s ngươi rốt cuộc học từ ai?!
你的影子...已被九幽魔气侵蚀！	Bóng của ngươi... đã bị ma khí Cửu U xâm thực!
孽障！竟敢修炼噬魂影术？！	Nghiệt chướng! Dám tu luyện thực hồn ảnh thuật?!
%s...你对生死之道的领悟...倒是让王某意外	%s... sự lĩnh ngộ của ngươi về sinh tử chi đạo... lại khiến Vương Mỗ bất ngờ.
魂体状态的你...更显诡异...	Ngươi trong trạng thái hồn thể... càng trở nên kỳ quái...
%s！你的影子在吞噬火焰？！	%s! Bóng của ngươi đang nuốt lửa?!
哼！机关傀儡也敢妄称生灵？	Hừ! Cơ quan bù nhìn cũng dám xưng là sinh linh?
这具铁躯...倒是可炼为护山傀儡	Thân sắt này... có thể luyện thành hộ sơn bù nhìn.
孽障！待王某拆了你这堆废铁！	Nghiệt chướng! Để Vương Mỗ tháo dỡ đống sắt phế này của ngươi!
机关重启之术...有点意思...	Thuật khởi động lại cơ quan... có chút thú vị...
无魂之物也配化鬼？可笑！	Vật không hồn cũng đáng hóa quỷ? Buồn cười!
竟敢窃取天雷之力？找死！	Dám trộm sức mạnh thiên lôi? Tìm chết!
玩火的小丫头，莫要引火烧身	Tiểu cô nương chơi lửa, chớ kéo lửa tự đốt.
%s...你体内竟有火灵根？	%s... trong người ngươi thực sự có hỏa linh căn?
你那玩偶...莫非是件火系法宝？	Búp bê của ngươi... hay chăng là pháp bảo hỏa hệ?
%s...你竟懂涅槃之术？	%s... ngươi thực sự biết niết bàn chi thuật?
让王某为你重燃命魂之火	Để Vương Mỗ giúp ngươi tái thiêu mệnh hồn chi hỏa.
区区凡火，也敢逞威？	Phàm hỏa bình thường, cũng dám tác oai?
哼！通灵之体...倒是少见	Hừ! Thể thông linh... thực ra hiếm thấy.
你那姐妹亡魂...竟能助你作战？	Vong hồn chị gái của ngươi... thực sự có thể giúp ngươi chiến đấu?
双生魂体...倒是炼制分魂法器的好材料	Hồn thể song sinh... lại là nguyên liệu tốt để luyện chế phân hồn pháp khí.
%s...你的通灵之术竟能沟通阴阳？	%s... thông linh chi thuật của ngươi thực sự có thể giao tiếp âm dương?
阴阳两界都困不住你这通灵之体？	Hai cõi âm dương đều không giam được thể thông linh của ngươi?
这火焰中...竟夹杂着幽冥鬼气	Trong ngọn lửa này... thực sự xen lẫn u minh quỷ khí.
区区伐木工，也敢在此界行走？	Tiều phu bình thường, cũng dám đi lại trong thế giới này?
%s！你身上有妖物附体的气息！	%s! Trên người ngươi có khí tức yêu vật phụ thể!
伐木狂魔...正好替王某收集炼制法宝的灵木	Cuồng ma đốn củi... vừa hay thay Vương Mỗ thu thập linh mộc luyện pháp bảo.
%s倒是救了几个有用之人...	%s lại đã cứu vài người có ích...
这魂魄竟带着如此精纯的木灵之气...	Hồn phách này thực sự mang theo mộc linh chi khí tinh thuần như vậy...
妖兽化形？倒是有些意思	Yêu thú hóa hình? Lại có chút thú vị.
连妖兽形态都如此不堪一击	Ngay cả hình thái yêu thú cũng mong manh như vậy.
鹿妖现形？！正好取你妖丹	Lộc yêu hiện hình?! Vừa hay lấy yêu đan của ngươi.
区区鹿妖魂魄，连做器灵都不配	Hồn phách lộc yêu bình thường, ngay cả làm khí linh cũng không xứng.
