path	original	line	comment
ANNOUNCE_ATTACH_BUFF_MOISTUREIMMUNITY	加快节奏。	688	暂无注释
ANNOUNCE_ATTACH_BUFF_SLEEPRESISTANCE	感觉神清气爽。	689	暂无注释
ANNOUNCE_DETACH_BUFF_ELECTRICATTACK	没有雷电了。	690	暂无注释
ANNOUNCE_DETACH_BUFF_ATTACK	法力醇厚的感觉很快就消失了。	691	暂无注释
ANNOUNCE_DETACH_BUFF_PLAYERABSORPTION	虽然时间不长，但是还不错。	692	暂无注释
ANNOUNCE_DETACH_BUFF_WORKEFFECTIVENESS	有些拖延。	693	暂无注释
ANNOUNCE_DETACH_BUFF_MOISTUREIMMUNITY	妾身容光焕发。	694	暂无注释
ANNOUNCE_DETACH_BUFF_SLEEPRESISTANCE	妾身不累了	695	暂无注释
ANNOUNCE_OCEANFISHING_LINESNAP	所有辛苦，都被折断。	696	暂无注释
ANNOUNCE_OCEANFISHING_LINETOOLOOSE	也许有方法管用。	697	暂无注释
ANNOUNCE_OCEANFISHING_GOTAWAY	它逃走了。	698	暂无注释
ANNOUNCE_OCEANFISHING_BADCAST	打鱼水平需要提升。	699	暂无注释
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[0]	鱼呢？	702	暂无注释
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[1]	也许该换个鱼多的地方钓。	703	暂无注释
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[2]	妾身还以为海里到处都是鱼呢。	704	暂无注释
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[3]	妾身现在明明可以做更有趣的事情……	705	暂无注释
ANNOUNCE_WEIGHT	重量：{weight}	707	暂无注释
ANNOUNCE_WEIGHT_HEAVY	重量: {weight}\n妾身是重量级的钓手。	708	暂无注释
ANNOUNCE_WINCH_CLAW_MISS	好像没对准。	709	暂无注释
ANNOUNCE_WINCH_CLAW_NO_ITEM	两手空空。	710	暂无注释
ANNOUNCE_WEAK_RAT	这只胡萝卜鼠不在训练的状态。	737	暂无注释
ANNOUNCE_CARRAT_START_RACE	比赛开始。	738	暂无注释
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[0]	方向错了。	741	暂无注释
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[1]	你什么眼神。	742	暂无注释
ANNOUNCE_CARRAT_ERROR_FELL_ASLEEP	你敢给妾身睡。	744	暂无注释
ANNOUNCE_CARRAT_ERROR_WALKING	跑。	745	暂无注释
ANNOUNCE_CARRAT_ERROR_STUNNED	站起来。	746	暂无注释
ANNOUNCE_POCKETWATCH_PORTAL	没有人告诉妾身时间旅行完后屁股会这么痛……	777	暂无注释
ANNOUNCE_ARCHIVE_NEW_KNOWLEDGE	妾身理解了许多东西。	782	暂无注释
ANNOUNCE_ARCHIVE_OLD_KNOWLEDGE	妾身早就知道了。	783	暂无注释
ANNOUNCE_ARCHIVE_NO_POWER	得提供一些法力。	784	暂无注释
ANNOUNCE_PLANT_RESEARCHED[0]	妾身了解得更多了。	787	暂无注释
ANNOUNCE_PLANT_RANDOMSEED	不知道会长成什么。	789	暂无注释
ANNOUNCE_FERTILIZER_RESEARCHED	妾身从未想过会把妾身的法术用在……这东西上。	790	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN[0]	妾身的五脏六腑都在燃烧。	793	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN[1]	太热了。	794	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN_DONE	不要再用这种毒素。	796	暂无注释
ANNOUNCE_TALK_TO_PLANTS[0]	生长吧。	799	暂无注释
ANNOUNCE_TALK_TO_PLANTS[1]	妾身想要一株这样的植物。	800	暂无注释
ANNOUNCE_TALK_TO_PLANTS[2]	希望长势能好一些。	801	暂无注释
ANNOUNCE_TALK_TO_PLANTS[3]	真是一株好植物啊。	802	暂无注释
ANNOUNCE_TALK_TO_PLANTS[4]	是一个好的聆听者。	803	暂无注释
ANNOUNCE_KITCOON_HIDEANDSEEK_START	妾身要开始找。	805	暂无注释
ANNOUNCE_KITCOON_HIDEANDSEEK_JOIN	它们在藏呢。	806	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[0]	找到了。	809	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[1]	你在这。	810	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[2]	妾身就知道会藏在那。	811	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[3]	能看见你。	812	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_ONE_MORE	所以最后一个藏在哪呢？	814	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE	妾身找到最后一个了。	815	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE_TEAM	{name}找到了最后一个。	816	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TIME_ALMOST_UP	那些小家伙们估计不耐烦了……	817	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_LOSEGAME	看来它们不想玩了……	818	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR	它们大概率不会躲在这么远的地方？	819	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR_RETURN	小浣猫们应该就在附近。	820	暂无注释
ANNOUNCE_KITCOON_FOUND_IN_THE_WILD	妾身就说刚刚看到了那边有什么东西在藏着。	821	暂无注释
ANNOUNCE_TICOON_START_TRACKING	他捕捉到了气味。	822	暂无注释
ANNOUNCE_TICOON_NOTHING_TO_TRACK	看来他什么都没找到。	823	暂无注释
ANNOUNCE_TICOON_WAITING_FOR_LEADER	妾身应该跟着他。	824	暂无注释
ANNOUNCE_TICOON_GET_LEADER_ATTENTION	他很想让妾身跟着。	825	暂无注释
ANNOUNCE_TICOON_NEAR_KITCOON	他一定是发现了什么。	826	暂无注释
ANNOUNCE_TICOON_LOST_KITCOON	看来别人找到了他要找的东西。	827	暂无注释
ANNOUNCE_TICOON_ABANDONED	妾身会自己找到那些小家伙的。	828	暂无注释
ANNOUNCE_TICOON_DEAD	他原本想把妾身带到哪里呢？	829	暂无注释
ANNOUNCE_CALL_BEEF	你给妾身过来。	830	暂无注释
ANNOUNCE_CANTBUILDHERE_YOTB_POST	放在这里裁判是看不到妾身的皮弗娄牛的。	831	暂无注释
ANNOUNCE_YOTB_LEARN_NEW_PATTERN	妾身有皮弗娄牛造型的灵感。	832	暂无注释
ANNOUNCE_EYEOFTERROR_ARRIVE	那是什么。	833	暂无注释
ANNOUNCE_EYEOFTERROR_FLYBACK	终于好了。	834	暂无注释
ANNOUNCE_EYEOFTERROR_FLYAWAY	妾身跟你没完。	835	暂无注释
ANNOUNCE_CANT_ESCAPE_CURSE	当然不会那么轻松。	836	暂无注释
ANNOUNCE_MONKEY_CURSE_1	开始有猴子的感觉了……	837	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGE	妾身的头发怎么了？。	838	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGEBACK	总算从猴身解脱了。	839	暂无注释
ANNOUNCE_PIRATES_ARRIVE	这意味着一件事...	840	暂无注释
ANNOUNCE_OFF_SCRIPT	妾身感觉不该是这样。	842	暂无注释
ANNOUNCE_COZY_SLEEP	妾身感觉神清气爽。	843	暂无注释
ANNOUNCE_TOOL_TOOWEAK	妾身需要一把更结实的工具。	844	暂无注释
ANNOUNCE_LUNAR_RIFT_MAX	那道闪光。那是月光吗？	845	暂无注释
ANNOUNCE_SHADOW_RIFT_MAX	有些阴险的家伙要来了。	846	暂无注释
ANNOUNCE_SCRAPBOOK_FULL	这些妾身都有了。	847	暂无注释
ANNOUNCE_CHAIR_ON_FIRE	没事。	848	暂无注释
ANNOUNCE_HEALINGSALVE_ACIDBUFF_DONE	想点办法。	849	暂无注释
ANNOUNCE_YOTD_NOBOATS	妾身得把船移到更近的地方。	872	暂无注释
ANNOUNCE_YOTD_NOCHECKPOINTS	妾身该先做点检查。	873	暂无注释
ANNOUNCE_YOTD_NOTENOUGHBOATS	不够空间容纳其余人了。	874	暂无注释
ANNOUNCE_OTTERBOAT_OUTOFSHALLOWS	妾身的心在下沉。	875	暂无注释
ANNOUNCE_OTTERBOAT_DENBROKEN	打掉那个窝点可能引发了其它事情	876	暂无注释
ANNOUNCE_GATHER_MERM	可能是鱼人的传统。	877	暂无注释
BATTLECRY.GENERIC	受死吧。	880	战斗
BATTLECRY.PIG	到这儿来。	881	战斗 猪人
BATTLECRY.PREY	妾身要灭了你。	882	战斗 猎物？？大象？
BATTLECRY.SPIDER	妾身要让你魂飞魄散。	883	战斗 蜘蛛
BATTLECRY.SPIDER_WARRIOR	魂飞魄散吧。	884	战斗 蜘蛛战士
BATTLECRY.DEER	魂飞魄散吧。	885	战斗 无眼鹿
COMBAT_QUIT.GENERIC	他肯定尝到妾身的厉害了。	889	攻击目标被卡住，无法攻击
COMBAT_QUIT.PIG	这次姑且放过他。	890	退出战斗-猪人
COMBAT_QUIT.PREY	他跑的太快了。	891	退出战斗 猎物？？大象？
COMBAT_QUIT.SPIDER	有些麻烦。	892	退出战斗 蜘蛛
COMBAT_QUIT.SPIDER_WARRIOR	这个麻烦的家伙。	893	退出战斗 蜘蛛战士
DESCRIBE.MULTIPLAYER_PORTAL	这是要入了轮回。	897	物品名:"绚丽之门"
DESCRIBE.MULTIPLAYER_PORTAL_MOONROCK	缩地成寸的仙法。	898	物品名:"天体传送门"
DESCRIBE.MOONROCKIDOL	替身。	899	物品名:"月岩雕像" 制造描述:"重要人物。"
DESCRIBE.CONSTRUCTION_PLANS	仙法。	900	物品名:未找到
DESCRIBE.ANTLION.GENERIC	妾身身上有它想要的东西。	903	物品名:"蚁狮"->默认
DESCRIBE.ANTLION.VERYHAPPY	看起来跟妾身关系不错。	904	物品名:"蚁狮"
DESCRIBE.ANTLION.UNHAPPY	看起来很生气。	905	物品名:"蚁狮"
DESCRIBE.ANTLIONTRINKET	有人可能感兴趣。	907	物品名:"沙滩玩具"
DESCRIBE.SANDSPIKE	妾身原本会被刺穿的。	908	物品名:"沙刺"
DESCRIBE.SANDBLOCK	真是坚持不懈。	909	物品名:"沙堡"
DESCRIBE.GLASSSPIKE	妾身还没有被刺穿时的记忆。	910	物品名:"玻璃尖刺"
DESCRIBE.GLASSBLOCK	很好看的东西。	911	物品名:"玻璃城堡"
DESCRIBE.ABIGAIL_FLOWER.GENERIC	让人流连忘返。	914	物品名:"阿比盖尔之花"->默认 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL1	你想一个人待着吗？	915	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL2	她准备跟妾身吐露心扉了。	916	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL3	真有精神。	917	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LONG	看到那东西时，妾身的神魂受伤了。	918	物品名:"阿比盖尔之花"->还需要很久 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.MEDIUM	这让妾身毛骨悚然。	919	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.SOON	那朵花有问题。	920	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_POCKET	妾身该放下它。	921	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_GROUND	妾身会查明它到底做了些什么。	922	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.BALLOONS_EMPTY	看起来像货币。	924	物品名:"一堆气球" 制造描述:"要是有更简单的方法该多好。"
DESCRIBE.BALLOON	他们怎么漂浮的？	925	物品名:"气球" 制造描述:"谁不喜欢气球呢？"
DESCRIBE.BALLOONPARTY	他怎么把小气球放进去的？	926	物品名:"派对气球" 制造描述:"散播一点欢笑。"
DESCRIBE.BALLOONSPEED.DEFLATED	所有气球都一样。	929	物品名:"迅捷气球" 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONSPEED.GENERIC	脚步更轻吟了。	930	物品名:"迅捷气球"->默认 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONVEST	即使鲜艳的颜色不会引来可怕的东西。	932	物品名:"充气背心" 制造描述:"划船时带上这些艳丽的气球。"
DESCRIBE.BALLOONHAT	妾身的头发有点奇怪了。	933	物品名:"气球帽" 制造描述:"开启对话的出色工具。"
DESCRIBE.BERNIE_INACTIVE.BROKEN	它最终土崩瓦解。	936	物品名:"伯尼" 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_INACTIVE.GENERIC	它全烧焦了。	937	物品名:"伯尼"->默认 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_ACTIVE	四处溜达。	939	物品名:"伯尼"
DESCRIBE.BERNIE_BIG	千万不要惹。	940	物品名:"伯尼。"
DESCRIBE.BOOKSTATION.GENERIC	要学习这么多？	943	物品名:"书架"->默认 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOKSTATION.BURNT	看来今天无法修行了。	944	物品名:"书架"->烧焦的 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOK_BIRDS	一本书。	946	物品名:"世界鸟类大全" 制造描述:"涵盖1000个物种：习性、栖息地及叫声。"
DESCRIBE.BOOK_TENTACLES	有人会被拖着去读这本书。	947	物品名:"触手的召唤" 制造描述:"让妾身来了解一下地下的朋友们。"
DESCRIBE.BOOK_GARDENING	没看到农场。	948	物品名:"应用园艺学" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SILVICULTURE	用仙法。	949	物品名:"应用造林学" 制造描述:"分支管理的指引。"
DESCRIBE.BOOK_HORTICULTURE	没看到农场。	950	物品名:"园艺学简编版" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SLEEP	有些想睡觉。	951	物品名:"睡前故事" 制造描述:"送你入梦的睡前故事。"
DESCRIBE.BOOK_BRIMSTONE	接近尾声了。	952	物品名:"末日将至。" 制造描述:"世界将在火焰和灾难中终结。"
DESCRIBE.BOOK_FISH	并没有让妾身上钩。	953	物品名:"垂钓者生存指南" 制造描述:"让捕鱼变得简单。"
DESCRIBE.BOOK_FIRE	并没有阅读冲动。	954	物品名:"意念控火术详解" 制造描述:"使用这些简单的技巧来化解任何火爆的场面。"
DESCRIBE.BOOK_WEB	妾身不怕这些。	955	物品名:"克服蛛形纲恐惧症" 制造描述:"要在对方的网络里行走过一里路才能算真正了解一个人。"
DESCRIBE.BOOK_TEMPERATURE	妾身对它的想法不温不火。	956	物品名:"控温学" 制造描述:"通过这些简单的步骤完全控制你的个人气候。"
DESCRIBE.BOOK_LIGHT	这本书挺有意思。	957	物品名:"永恒之光" 制造描述:"阅读后能启迪出智慧的光芒。"
DESCRIBE.BOOK_RAIN	原来是这样布雨的。	958	物品名:"实用求雨仪式" 制造描述:"留着防备雨天，你来决定哪天是雨天。"
DESCRIBE.BOOK_MOON	这只是阶段性的。	959	物品名:"月之魔典" 制造描述:"召唤月亮的力量。"
DESCRIBE.BOOK_BEES	妾身不理解这本书为什么会嗡嗡响。	960	物品名:"养蜂笔记" 制造描述:"学习养蜂的基本知识。"
DESCRIBE.BOOK_HORTICULTURE_UPGRADED	书中内容还算精彩。	961	物品名:"园艺学扩展版" 制造描述:"专家分析如何进行高级农作物护理。"
DESCRIBE.BOOK_RESEARCH_STATION	有人跟随书籍的指导。	962	物品名:"万物百科" 制造描述:"万事万物从A到Z的完整指南。"
DESCRIBE.BOOK_LIGHT_UPGRADED	光芒万丈。	963	物品名:"永恒之光之复兴" 制造描述:"全本比之前的简本散发出更闪耀的光芒。"
DESCRIBE.FIREPEN	有些烫。	964	物品名:"火焰笔" 制造描述:"小小的笔身中潜藏着暴躁的火焰。"
DESCRIBE.PLAYER.GENERIC	你好，%s。	967	物品名:未找到
DESCRIBE.PLAYER.ATTACKER	%s 看着很善变...	968	物品名:未找到
DESCRIBE.PLAYER.MURDERER	不太熟悉。	969	物品名:未找到
DESCRIBE.PLAYER.REVIVER	%s，鬼魂的朋友。	970	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.PLAYER.GHOST	%s 可以使用一颗心。	971	物品名:"幽灵"
DESCRIBE.PLAYER.FIRESTARTER	烧掉这个并不合理，%s。	972	物品名:未找到
DESCRIBE.WILSON.GENERIC	平凡的人。	976	物品名:"威尔逊"->默认
DESCRIBE.WILSON.ATTACKER	妾身总是看起来很吓人吗？	977	物品名:"威尔逊"
DESCRIBE.WILSON.MURDERER	你的存在触犯了女娲娘娘，%s。	978	物品名:"威尔逊"
DESCRIBE.WILSON.REVIVER	%s比干大人的心也能起死回生。	979	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WILSON.GHOST	谁能把比干大人的心给妾身。	980	物品名:"幽灵"
DESCRIBE.WILSON.FIRESTARTER	烧掉这个并不合理，%s。	981	物品名:"威尔逊"
DESCRIBE.WOLFGANG.GENERIC	很高兴见到你，%s。	985	物品名:"沃尔夫冈"->默认
DESCRIBE.WOLFGANG.ATTACKER	不要和强者挑起战斗...	986	物品名:"沃尔夫冈"
DESCRIBE.WOLFGANG.MURDERER	妾身能抓到你。	987	物品名:"沃尔夫冈"
DESCRIBE.WOLFGANG.REVIVER	%s只是一只巨型妖兽。	988	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WOLFGANG.GHOST	妾身跟你说过不要硬拉那个大石头了。	989	物品名:"幽灵"
DESCRIBE.WOLFGANG.FIRESTARTER	你是没法打倒火的，%s。	990	物品名:"沃尔夫冈"
DESCRIBE.WAXWELL.GENERIC	你好，%s。	994	物品名:"麦斯威尔"->默认
DESCRIBE.WAXWELL.ATTACKER	不太熟悉。	995	物品名:"麦斯威尔"
DESCRIBE.WAXWELL.MURDERER	你要做妾身的奴隶吗。	996	物品名:"麦斯威尔"
DESCRIBE.WAXWELL.REVIVER	%s用在正确的地方。	997	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WAXWELL.GHOST	不要那样看妾身，%s。	998	物品名:"幽灵"
DESCRIBE.WAXWELL.FIRESTARTER	%s不太熟悉。	999	物品名:"麦斯威尔"
DESCRIBE.WX78.GENERIC	你好，%s。	1003	物品名:"WX-78"->默认
DESCRIBE.WX78.ATTACKER	%s，不太熟悉...	1004	物品名:"WX-78"
DESCRIBE.WX78.MURDERER	%s。没有魂魄的傀儡。	1005	物品名:"WX-78"
DESCRIBE.WX78.REVIVER	妾身猜是%s需要一点法术。	1006	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WX78.GHOST	妾身一直认为%s该长点心。现在，妾身很确定。	1007	物品名:"幽灵"
DESCRIBE.WX78.FIRESTARTER	%s。你看起来快融化了。	1008	物品名:"WX-78"
DESCRIBE.WILLOW.GENERIC	你好，%s。	1012	物品名:"薇洛"->默认
DESCRIBE.WILLOW.ATTACKER	%s紧紧抓住那个打火石...	1013	物品名:"薇洛"
DESCRIBE.WILLOW.MURDERER	纵火的人。	1014	物品名:"薇洛"
DESCRIBE.WILLOW.REVIVER	%s，鬼魂的朋友。	1015	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WILLOW.GHOST	%s，妾身敢肯定你渴望有一颗心。	1016	物品名:"幽灵"
DESCRIBE.WILLOW.FIRESTARTER	来吧。	1017	物品名:"薇洛"
DESCRIBE.WENDY.GENERIC	你好，%s。	1021	物品名:"温蒂"->默认
DESCRIBE.WENDY.ATTACKER	%s没有尖锐的东西。	1022	物品名:"温蒂"
DESCRIBE.WENDY.MURDERER	不太熟悉。	1023	物品名:"温蒂"
DESCRIBE.WENDY.REVIVER	%s视鬼魂为家人。	1024	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WENDY.GHOST	妾身看到两个。妾身最好给%s制造一颗心。	1025	物品名:"幽灵"
DESCRIBE.WENDY.FIRESTARTER	妾身知道，%s。	1026	物品名:"温蒂"
DESCRIBE.WOODIE.GENERIC	你好，%s。	1030	物品名:"伍迪"->默认
DESCRIBE.WOODIE.ATTACKER	%s最近有点活力...	1031	物品名:"伍迪"
DESCRIBE.WOODIE.MURDERER	来把斧子。	1032	物品名:"伍迪"
DESCRIBE.WOODIE.REVIVER	%s不太熟悉的人。	1033	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WOODIE.GHOST	%s，你不用干活吗？	1034	物品名:"幽灵"
DESCRIBE.WOODIE.BEAVER	%s在疯狂的砍树，根本停不下来。	1035	物品名:"伍迪"
DESCRIBE.WOODIE.BEAVERGHOST	%s，如果妾身不复活你，你会生气吗？	1036	物品名:"伍迪"
DESCRIBE.WOODIE.MOOSE	这是一头鹿。	1037	物品名:"伍迪"
DESCRIBE.WOODIE.MOOSEGHOST	那一定很不舒服吧。	1038	物品名:"伍迪"
DESCRIBE.WOODIE.GOOSE	不太熟悉。	1039	物品名:"伍迪"
DESCRIBE.WOODIE.GOOSEGHOST	以后长点心。	1040	物品名:"伍迪"
DESCRIBE.WOODIE.FIRESTARTER	%s，别把自己烧了。	1041	物品名:"伍迪"
DESCRIBE.WICKERBOTTOM.GENERIC	你好，%s。	1045	物品名:"薇克巴顿"->默认
DESCRIBE.WICKERBOTTOM.ATTACKER	妾身感觉%s准备拿书丢妾身。	1046	物品名:"薇克巴顿"
DESCRIBE.WICKERBOTTOM.MURDERER	你来了。	1047	物品名:"薇克巴顿"
DESCRIBE.WICKERBOTTOM.REVIVER	妾身对%s的知识不太理解。	1048	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WICKERBOTTOM.GHOST	这似乎不太美好，不是吗，%s？	1049	物品名:"幽灵"
DESCRIBE.WICKERBOTTOM.FIRESTARTER	妾身相信你很有理由才点火。	1050	物品名:"薇克巴顿"
DESCRIBE.WES.GENERIC	你好，%s。	1054	物品名:"韦斯"->默认
DESCRIBE.WES.ATTACKER	%s死寂般沉默...	1055	物品名:"韦斯"
DESCRIBE.WES.MURDERER	用沉默表达这个。	1056	物品名:"韦斯"
DESCRIBE.WES.REVIVER	%s突破固有的星法。	1057	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WES.GHOST	怎样用沉默表示“想要复活”？	1058	物品名:"幽灵"
DESCRIBE.WES.FIRESTARTER	等等，不要跟妾身说。火是你点的。	1059	物品名:"韦斯"
DESCRIBE.WEBBER.GENERIC	你好，%s。	1063	物品名:"韦伯"->默认
DESCRIBE.WEBBER.ATTACKER	妾身会卷起一张纸莎草，以防万一。	1064	物品名:"韦伯"
DESCRIBE.WEBBER.MURDERER	妾身要灭了你，%s。	1065	物品名:"韦伯"
DESCRIBE.WEBBER.REVIVER	%s和其他人打成一片。	1066	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WEBBER.GHOST	%s真的很想让妾身给它一颗心。	1067	物品名:"幽灵"
DESCRIBE.WEBBER.FIRESTARTER	妾身要不要让你离开。	1068	物品名:"韦伯"
DESCRIBE.WATHGRITHR.GENERIC	你好，%s。	1072	物品名:"薇格弗德"->默认
DESCRIBE.WATHGRITHR.ATTACKER	有可能的话，妾身会躲开%s的拳头。	1073	物品名:"薇格弗德"
DESCRIBE.WATHGRITHR.MURDERER	%s变得狂暴。	1074	物品名:"薇格弗德"
DESCRIBE.WATHGRITHR.REVIVER	%s精神饱满。	1075	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WATHGRITHR.GHOST	做的不错。你还没逃离阎罗殿呢，%s。	1076	物品名:"幽灵"
DESCRIBE.WATHGRITHR.FIRESTARTER	%s是个加热好手。	1077	物品名:"薇格弗德"
DESCRIBE.WINONA.GENERIC	你好，%s。	1081	物品名:"薇诺娜"->默认
DESCRIBE.WINONA.ATTACKER	%s是有些风险.	1082	物品名:"薇诺娜"
DESCRIBE.WINONA.MURDERER	到此为止了，%s。	1083	物品名:"薇诺娜"
DESCRIBE.WINONA.REVIVER	方便好用，%s。	1084	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WINONA.GHOST	好像有人在给你泼冷水呢。	1085	物品名:"幽灵"
DESCRIBE.WINONA.FIRESTARTER	有东西烧起来了。	1086	物品名:"薇诺娜"
DESCRIBE.WORTOX.GENERIC	你好，%s。	1090	物品名:"沃拓克斯"->默认
DESCRIBE.WORTOX.ATTACKER	妾身就知道%s不可信。	1091	物品名:"沃拓克斯"
DESCRIBE.WORTOX.MURDERER	是时候正面对抗这个长角的妖兽了。	1092	物品名:"沃拓克斯"
