path	original	line	comment
ANNOUNCE_TOADESCAPED	癞蛤蟆逃走了。	651	蟾蜍逃走了
ANNOUNCE_DAMP	哦，水。	652	潮湿（1级）
ANNOUNCE_WET	我的衣服好像会渗水。	653	潮湿（2级）
ANNOUNCE_WETTER	漫漫水路！	654	潮湿（3级）
ANNOUNCE_SOAKED	我快达到饱和点了。	655	潮湿（4级）
ANNOUNCE_WASHED_ASHORE	衣服弄湿了，但是还活着。	656	落水被冲上岸
ANNOUNCE_DESPAWN	我能看见光!	657	下线
ANNOUNCE_BECOMEGHOST	呜呜呜呜呜！！	658	变成鬼魂
ANNOUNCE_GHOSTDRAIN	我的人性要开始流失了...	659	队友死亡掉san
ANNOUNCE_PETRIFED_TREES	我刚刚听到树在尖叫吗？	660	石化树
ANNOUNCE_KLAUS_ENRAGE	现在没有办法打败它了！！	661	克劳斯被激怒（杀死了鹿）
ANNOUNCE_KLAUS_UNCHAINED	它的链条松开了！	662	克劳斯-未上锁的  猜测是死亡准备变身？
ANNOUNCE_KLAUS_CALLFORHELP	它在求救！	663	克劳斯召唤小偷
ANNOUNCE_MOONALTAR_MINE.GLASS_MED	里面有东西。	666	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.GLASS_LOW	快挖出来了。	667	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.GLASS_REVEAL	你自由了！	668	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.IDOL_MED	里面有东西。	669	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.IDOL_LOW	快挖出来了。	670	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.IDOL_REVEAL	你自由了！	671	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.SEED_MED	里面有东西。	672	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.SEED_LOW	快挖出来了。	673	月岛科技三个部分被挖开
ANNOUNCE_MOONALTAR_MINE.SEED_REVEAL	你自由了！	674	月岛科技三个部分被挖开
ANNOUNCE_SPOOKED	啊！	676	被吓到
ANNOUNCE_BRAVERY_POTION	那些树看上去没那么可怕了。	677	勇气药剂
ANNOUNCE_MOONPOTION_FAILED	可能没泡够时间……	678	万圣节月亮药水 对不能变化的物品使用
ANNOUNCE_EATING_NOT_FEASTING	我应该跟其他人分享的。	679	冬季盛宴的植物 单人吃（但是没调用）
ANNOUNCE_WINTERS_FEAST_BUFF	满满的节日精神！	680	冬季盛宴食物buff开始
ANNOUNCE_IS_FEASTING	冬季盛宴快乐！	681	冬季盛宴 大家一起吃
ANNOUNCE_WINTERS_FEAST_BUFF_OVER	节过的真快……	682	冬季盛宴食物buff结束
ANNOUNCE_REVIVING_CORPSE	让我帮帮你。	683	没调用（熔炉）
ANNOUNCE_REVIVED_OTHER_CORPSE	焕然一新！	684	没调用（熔炉）
ANNOUNCE_REVIVED_FROM_CORPSE	好多了，谢谢啦。	685	没调用（熔炉）
ANNOUNCE_FLARE_SEEN	是谁发出的信号？	686	看见信号弹
ANNOUNCE_MEGA_FLARE_SEEN	那个闪光会带来麻烦。	687	暂无注释
ANNOUNCE_OCEAN_SILHOUETTE_INCOMING	不好，海怪！	688	深海 轮廓？ 没调用
ANNOUNCE_ROYALTY[0]	陛下。	829	向带着蜂王帽的队友鞠躬
ANNOUNCE_ROYALTY[1]	殿下。	830	向带着蜂王帽的队友鞠躬
ANNOUNCE_ROYALTY[2]	我的君主！	831	向带着蜂王帽的队友鞠躬
ANNOUNCE_ROYALTY_JOKER[0]	“陛下”。	835	暂无注释
ANNOUNCE_ROYALTY_JOKER[1]	“殿下”。	836	暂无注释
ANNOUNCE_ROYALTY_JOKER[2]	“大王”！	837	暂无注释
ANNOUNCE_ATTACH_BUFF_ELECTRICATTACK	我带的是正电！	839	获得电击buff
ANNOUNCE_ATTACH_BUFF_ATTACK	动手打！	840	获得攻击加强的buff(目前是指辣椒粉料理)
ANNOUNCE_ATTACH_BUFF_PLAYERABSORPTION	我现在感觉安全多了！	841	获得防御加强的buff(目前是指大蒜粉料理)
ANNOUNCE_ATTACH_BUFF_WORKEFFECTIVENESS	生产力提高！	842	获得工作效率加强的buff(目前是指蜂蜜粉料理)
ANNOUNCE_ATTACH_BUFF_MOISTUREIMMUNITY	干的像薇克巴顿的讲义！	843	获得潮湿免疫的buff(目前是指蓝带鱼排)
ANNOUNCE_ATTACH_BUFF_SLEEPRESISTANCE	顿时觉得神清气爽，再也不累了！	844	获得睡眠减缓的buff(目前是指月蘑菇料理)
ANNOUNCE_DETACH_BUFF_ELECTRICATTACK	电没了，但是还残存静电。	845	失去电击buff
ANNOUNCE_DETACH_BUFF_ATTACK	肌肉紧实的感觉很快就消失了。	846	失去攻击加强的buff(目前是指辣椒粉料理)
ANNOUNCE_DETACH_BUFF_PLAYERABSORPTION	虽然时间不长，但是还不错。	847	失去防御加强的buff(目前是指大蒜粉料理)
ANNOUNCE_DETACH_BUFF_WORKEFFECTIVENESS	拖延症又回来了...	848	失去工作效率加强的buff(目前是指蜂蜜粉料理)
ANNOUNCE_DETACH_BUFF_MOISTUREIMMUNITY	我的干旱期结束了。	849	失去潮湿免疫的buff(目前是指蓝带鱼排)
ANNOUNCE_DETACH_BUFF_SLEEPRESISTANCE	我……（哈欠）再也……不累了……	850	失去睡眠减缓的buff(目前是指月蘑菇料理)
ANNOUNCE_OCEANFISHING_LINESNAP	所有辛苦，都被折断。	851	海钓 线崩断了
ANNOUNCE_OCEANFISHING_LINETOOLOOSE	收线也许管用。	852	海钓失败 渔具丢失
ANNOUNCE_OCEANFISHING_GOTAWAY	它逃走了。	853	海钓 鱼跑远了
ANNOUNCE_OCEANFISHING_BADCAST	甩竿技术有待提高……	854	海钓 抛竿扔地面上去了
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[0]	鱼呢？	857	海钓 没上钩的时候闲聊
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[1]	也许该换个鱼多的地方钓。	858	海钓 没上钩的时候闲聊
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[2]	我还以为海里到处都是鱼呢！	859	海钓 没上钩的时候闲聊
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[3]	我现在明明可以做更科学的事情……	860	海钓 没上钩的时候闲聊
ANNOUNCE_WEIGHT	重量：{weight}	862	称重 
ANNOUNCE_WEIGHT_HEAVY	重量: {weight}\n我是重量级的钓手!	863	称重 大鱼
ANNOUNCE_WINCH_CLAW_MISS	好像没对准。	864	绞绞吸盘 没命中
ANNOUNCE_WINCH_CLAW_NO_ITEM	得！两手空空。	865	绞绞吸盘 没东西
ANNOUNCE_WEAK_RAT	这只胡萝卜鼠不在训练的状态。	892	试图训练快饿死的胡萝卜鼠
ANNOUNCE_CARRAT_START_RACE	实验——，比赛开始！	893	胡萝卜鼠开始比赛
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[0]	不，不！方向错了！	896	胡萝卜鼠比赛 跑错方向
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[1]	掉头，你什么眼神啊！	897	胡萝卜鼠比赛 跑错方向
ANNOUNCE_CARRAT_ERROR_FELL_ASLEEP	你敢给我睡！起来，我们要赢比赛！	899	起床了，蠢胡萝卜鼠！
ANNOUNCE_CARRAT_ERROR_WALKING	不要用走，跑！	900	胡萝卜鼠比赛 走的慢
ANNOUNCE_CARRAT_ERROR_STUNNED	站起来！冲，冲！	901	胡萝卜鼠比赛 惊呆了
ANNOUNCE_POCKETWATCH_PORTAL	没有人告诉我时间旅行完后屁股会这么痛……	934	暂无注释
ANNOUNCE_ARCHIVE_NEW_KNOWLEDGE	来自远古的新知识拓宽了我的思维！	939	地下月岛遗迹 解锁新知识
ANNOUNCE_ARCHIVE_OLD_KNOWLEDGE	我早就知道了。	940	地下月岛遗迹 解锁旧知识
ANNOUNCE_ARCHIVE_NO_POWER	得给它供点能。	941	地下月岛遗迹 没能量
ANNOUNCE_PLANT_RESEARCHED[0]	我对这种植物的知识在增长！	944	研究植物
ANNOUNCE_PLANT_RANDOMSEED	不知道会长成什么。	946	种下随机种子
ANNOUNCE_FERTILIZER_RESEARCHED	我从未想过会把我的科学思想用在……这东西上。	947	研究肥料
ANNOUNCE_FIRENETTLE_TOXIN[0]	我的五脏六腑都在燃烧！	950	烈火荨麻 buff开始
ANNOUNCE_FIRENETTLE_TOXIN[1]	哎哟，太热了！	951	烈火荨麻 buff开始
ANNOUNCE_FIRENETTLE_TOXIN_DONE	写给自己的笔记：不要再用火荨麻毒素进行试验。	953	烈火荨麻 buff结束
ANNOUNCE_TALK_TO_PLANTS[0]	生长吧，植物，生长吧！	956	和植物聊天
ANNOUNCE_TALK_TO_PLANTS[1]	我一直想要一株像你这样的植物。	957	和植物聊天
ANNOUNCE_TALK_TO_PLANTS[2]	你好，植物，我来给你提供每日的社交剂量了！	958	和植物聊天
ANNOUNCE_TALK_TO_PLANTS[3]	你真是一株好植物啊。	959	和植物聊天
ANNOUNCE_TALK_TO_PLANTS[4]	植物，你真是一个好的聆听者。	960	和植物聊天
ANNOUNCE_KITCOON_HIDEANDSEEK_START	3,2,1……不管你有没有藏好，我都要开始找！	962	暂无注释
ANNOUNCE_KITCOON_HIDEANDSEEK_JOIN	嗷，它们在玩捉迷藏呢。	963	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[0]	找到你了！	966	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[1]	你在这。	967	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[2]	我就知道你会藏在那！	968	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[3]	能看见你！	969	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_ONE_MORE	所以最后一个藏在哪里呢？	971	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE	我找到最后一个了！	972	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE_TEAM	{name}找到了最后一个！	973	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TIME_ALMOST_UP	那些小家伙们估计不耐烦了……	974	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_LOSEGAME	看来它们不想玩了……	975	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR	它们大概率不会躲在这么远的地方，对吧？	976	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR_RETURN	小浣猫们应该就在附近。	977	暂无注释
ANNOUNCE_KITCOON_FOUND_IN_THE_WILD	我就说刚刚看到了那边有什么东西在藏着！	978	暂无注释
ANNOUNCE_TICOON_START_TRACKING	他捕捉到了气味！	979	暂无注释
ANNOUNCE_TICOON_NOTHING_TO_TRACK	看来他什么都没找到。	980	暂无注释
ANNOUNCE_TICOON_WAITING_FOR_LEADER	我应该跟着他！	981	暂无注释
ANNOUNCE_TICOON_GET_LEADER_ATTENTION	他很想让我跟着。	982	暂无注释
ANNOUNCE_TICOON_NEAR_KITCOON	他一定是发现了什么！	983	暂无注释
ANNOUNCE_TICOON_LOST_KITCOON	看来别人找到了他要找的东西。	984	暂无注释
ANNOUNCE_TICOON_ABANDONED	我会自己找到那些小家伙的。	985	暂无注释
ANNOUNCE_TICOON_DEAD	可怜的家伙……他原本想把我带到哪里呢？	986	暂无注释
ANNOUNCE_CALL_BEEF	你给我过来！	987	把牛拴好
ANNOUNCE_CANTBUILDHERE_YOTB_POST	放在这里裁判是看不到我的皮弗娄牛的。	988	建造牛舞台 离裁判太远
ANNOUNCE_YOTB_LEARN_NEW_PATTERN	我满满都是皮弗娄牛造型的灵感！	989	牛年活动 学到了新组件
ANNOUNCE_EYEOFTERROR_ARRIVE	那是什么——漂浮巨眼？！	990	暂无注释
ANNOUNCE_EYEOFTERROR_FLYBACK	终于好了！	991	暂无注释
ANNOUNCE_EYEOFTERROR_FLYAWAY	回来，我跟你没完！	992	暂无注释
ANNOUNCE_CANT_ESCAPE_CURSE	当然不会那么轻松。	993	暂无注释
ANNOUNCE_MONKEY_CURSE_1	开始有芜猴的感觉了……	994	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGE	呀！我的头发怎么了？！	995	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGEBACK	总算从猴身解脱了！	996	暂无注释
ANNOUNCE_PIRATES_ARRIVE	那个号子声只意味着一件事...	997	暂无注释
ANNOUNCE_OFF_SCRIPT	我感觉剧本里没写那句。	999	暂无注释
ANNOUNCE_COZY_SLEEP	我感觉神清气爽！	1000	暂无注释
ANNOUNCE_TOOL_TOOWEAK	我需要一把更结实的工具！	1001	暂无注释
ANNOUNCE_LUNAR_RIFT_MAX	那道闪光！那是月光吗？	1002	暂无注释
ANNOUNCE_SHADOW_RIFT_MAX	有些阴险的家伙即将到来。	1003	暂无注释
ANNOUNCE_SCRAPBOOK_FULL	这些我都有了。	1004	暂无注释
ANNOUNCE_CHAIR_ON_FIRE	没事儿。	1005	暂无注释
ANNOUNCE_HEALINGSALVE_ACIDBUFF_DONE	是时候再抹点驱酸剂了。	1006	暂无注释
ANNOUNCE_YOTD_NOBOATS	我得把船移到离起点塔更近的地方。	1029	暂无注释
ANNOUNCE_YOTD_NOCHECKPOINTS	我该先立几个检查点。	1030	暂无注释
ANNOUNCE_YOTD_NOTENOUGHBOATS	不够空间容纳其余选手了。	1031	暂无注释
ANNOUNCE_OTTERBOAT_OUTOFSHALLOWS	我的心在下沉，当初应该待在浅水区的。	1032	暂无注释
ANNOUNCE_OTTERBOAT_DENBROKEN	打掉那个窝点可能引发了连锁反应……	1033	暂无注释
ANNOUNCE_GATHER_MERM	可能是鱼人的传统。	1034	暂无注释
ANNOUNCE_EXIT_GELBLOB	我被那些......东西淹没了！	1035	暂无注释
ANNOUNCE_SHADOWTHRALL_STEALTH	我被咬了！它去哪儿了？！	1036	暂无注释
ANNOUNCE_RABBITKING_AGGRESSIVE	有些东西正在慢慢掘出表面。	1037	暂无注释
ANNOUNCE_RABBITKING_PASSIVE	有东西在地下轻轻地蠕动。	1038	暂无注释
ANNOUNCE_RABBITKING_LUCKY	这个兔子长得好奇怪！	1039	暂无注释
ANNOUNCE_RABBITKING_LUCKYCAUGHT	抓到你啦！	1040	暂无注释
ANNOUNCE_RABBITKINGHORN_BADSPAWNPOINT	兔子们也许不喜欢这个地方。	1041	暂无注释
ANNOUNCE_NOPUMPKINCARVINGONFIRE	这南瓜都烤熟了。	1042	暂无注释
ANNOUNCE_SNOWBALL_TOO_BIG	不会再大了。	1043	暂无注释
ANNOUNCE_SNOWBALL_NO_SNOW	地上的雪不够多。	1044	暂无注释
ANNOUNCE_WORTOX_REVIVER_FAILTELEPORT	呣。哪里出错了？	1047	暂无注释
ANNOUNCE_ELIXIR_BOOSTED	简直就是阴间版强心针。	1049	暂无注释
ANNOUNCE_ELIXIR_GHOSTVISION	我感觉一阵恐惧袭来。	1050	暂无注释
ANNOUNCE_ELIXIR_PLAYER_SPEED	我举着马跑都不会慢。	1051	暂无注释
ANNOUNCE_ELIXIR_TOO_SUPER	这个味道有点大了。	1052	暂无注释
ANNOUNCE_LUNARGUARDIAN_INCOMING	它回来了！	1053	暂无注释
ANNOUNCE_FLOATER_HELD	本来我正忙着溺水呢，结果我脑海中就浮现……我就浮起来了！	1054	暂无注释
ANNOUNCE_FLOATER_LETGO	我讨厌被吊——	1055	暂无注释
ANNOUNCE_LUNARHAIL_BIRD_SOUNDS	原来鸦群被杀死是这样的声音。	1056	暂无注释
ANNOUNCE_LUNARHAIL_BIRD_CORPSES	像鸟一样掉了下来。	1057	暂无注释
ANNOUNCE_FLOAT_SWIM_TIRED	我太累了。	1058	暂无注释
ANOUNCE_MUTATED_BIRD_ATTACK	有鸟!	1059	暂无注释
ANNOUNCE_WEAPON_TOOWEAK	给我个结实点的东西！	1060	暂无注释
ANNOUNCE_VAULT_TELEPORTER_DOES_NOTHING	是不是另一边出故障了？	1061	暂无注释
ANNOUNCE_LIGHTSOUT_SHADOWHAND	等一下，那东西在这下面做什么？	1062	暂无注释
ANNOUNCE_MUTATED_BUZZARD_ARRIVAL	走开！我们还没死呢！等等，这些家伙发生了变异。	1063	暂无注释
ANNOUNCE_HERMITCRAB_SHELL_BADTELEPORTPOINT	我怎么还在这里？	1064	暂无注释
ANNOUNCE_HERMITCRAB_SHELL_ARRIVE	我有晕船的感觉！	1065	暂无注释
ANNOUNCE_YOTH_ONCOOLDOWN	他们多半是在忙着瞎胡闹。	1066	暂无注释
BATTLECRY.GENERIC	受死吧！	1069	战斗
BATTLECRY.PIG	到这儿来，小猪！	1070	战斗 猪人
BATTLECRY.PREY	我要灭了你！	1071	战斗 猎物？？大象？
BATTLECRY.SPIDER	我要踩死你！	1072	战斗 蜘蛛
BATTLECRY.SPIDER_WARRIOR	你死好过我死！	1073	战斗 蜘蛛战士
BATTLECRY.DEER	去死吧，鹿！	1074	战斗 无眼鹿
COMBAT_QUIT.GENERIC	他肯定尝到我的厉害了！	1078	攻击目标被卡住，无法攻击
COMBAT_QUIT.PIG	这次姑且放过他。	1079	退出战斗-猪人
COMBAT_QUIT.PREY	他速度太快了！	1080	退出战斗 猎物？？大象？
COMBAT_QUIT.SPIDER	不管怎么说，他真是太恶心了。	1081	退出战斗 蜘蛛
COMBAT_QUIT.SPIDER_WARRIOR	嘘…你这个讨厌的家伙！	1082	退出战斗 蜘蛛战士
DESCRIBE.MULTIPLAYER_PORTAL	这在科学上说不通。	1086	物品名:"绚丽之门"
DESCRIBE.MULTIPLAYER_PORTAL_MOONROCK	我想这是有科学道理的。	1087	物品名:"天体传送门"
DESCRIBE.MOONROCKIDOL	我只崇拜科学。	1088	物品名:"月岩雕像" 制造描述:"重要人物。"
DESCRIBE.CONSTRUCTION_PLANS	科学用品！	1089	物品名:未找到
DESCRIBE.ANTLION.GENERIC	我身上有它想要的东西。	1092	物品名:"蚁狮"->默认
DESCRIBE.ANTLION.VERYHAPPY	看起来跟我关系不错。	1093	物品名:"蚁狮"
DESCRIBE.ANTLION.UNHAPPY	看起来很生气。	1094	物品名:"蚁狮"
DESCRIBE.ANTLIONTRINKET	有人可能对此感兴趣。	1096	物品名:"沙滩玩具"
DESCRIBE.SANDSPIKE	我原本会被刺穿的！	1097	物品名:"沙刺"
DESCRIBE.SANDBLOCK	真是坚持不懈！	1098	物品名:"沙堡"
DESCRIBE.GLASSSPIKE	我还没有被刺穿时的记忆。	1099	物品名:"玻璃尖刺"
DESCRIBE.GLASSBLOCK	这份科学送给你。	1100	物品名:"玻璃城堡"
DESCRIBE.ABIGAIL_FLOWER.GENERIC	太漂亮了，让人流连忘返。	1103	物品名:"阿比盖尔之花"->默认 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL1	你想一个人待着吗？	1104	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL2	她准备跟我们吐露心扉了。	1105	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL3	精神头真足啊！	1106	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LONG	看到那东西时，我的灵魂受伤了。	1107	物品名:"阿比盖尔之花"->还需要很久 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.MEDIUM	这让我毛骨悚然。	1108	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.SOON	那朵花有情况！	1109	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_POCKET	我该放下它。	1110	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_GROUND	我会查明它到底做了些什么。	1111	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.BALLOONS_EMPTY	看起来像小丑货币。	1113	物品名:"一堆气球" 制造描述:"要是有更简单的方法该多好。"
DESCRIBE.BALLOON	他们怎么漂浮的？	1114	物品名:"气球" 制造描述:"谁不喜欢气球呢？"
DESCRIBE.BALLOONPARTY	他怎么把小气球放进去的？	1115	物品名:"派对气球" 制造描述:"散播一点欢笑。"
DESCRIBE.BALLOONSPEED.DEFLATED	所有气球都一样。	1118	物品名:"迅捷气球" 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONSPEED.GENERIC	中间的孔让它更符合空气动力学，经典的物理学原理！	1119	物品名:"迅捷气球"->默认 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONVEST	即使鲜艳的颜色不会引来可怕的生物，它吱吱的声音也会。	1121	物品名:"充气背心" 制造描述:"划船时带上这些艳丽的气球。"
DESCRIBE.BALLOONHAT	静电把我的头发弄得很可怕。	1122	物品名:"气球帽" 制造描述:"开启对话的出色工具！"
DESCRIBE.BERNIE_INACTIVE.BROKEN	它最终土崩瓦解。	1125	物品名:"伯尼" 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_INACTIVE.GENERIC	它全烧焦了。	1126	物品名:"伯尼"->默认 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_ACTIVE	泰迪熊在四处溜达。好好玩。	1128	物品名:"伯尼"
DESCRIBE.BERNIE_BIG	千万不要惹薇洛。	1129	物品名:"伯尼！"
DESCRIBE.BOOKSTATION.GENERIC	能做实验谁要学习？	1132	物品名:"书架"->默认 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOKSTATION.BURNT	看来图书馆关门了。	1133	物品名:"书架"->烧焦的 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOK_BIRDS	一本鸟书。	1135	物品名:"世界鸟类大全" 制造描述:"涵盖1000个物种：习性、栖息地及叫声。"
DESCRIBE.BOOK_TENTACLES	有人会被拖着去读这本书。	1136	物品名:"触手的召唤" 制造描述:"让我们来了解一下地下的朋友们！"
DESCRIBE.BOOK_GARDENING	读了半天没看到一个农场。	1137	物品名:"应用园艺学" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SILVICULTURE	我还是坚持自己的实验吧。	1138	物品名:"应用造林学" 制造描述:"分支管理的指引。"
DESCRIBE.BOOK_HORTICULTURE	读了半天没看到一个农场。	1139	物品名:"园艺学简编版" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SLEEP	奇怪，这只是五百页的电报码。	1140	物品名:"睡前故事" 制造描述:"送你入梦的睡前故事。"
DESCRIBE.BOOK_BRIMSTONE	开头很无聊，但将近结尾就变好了。	1141	物品名:"末日将至！" 制造描述:"世界将在火焰和灾难中终结！"
DESCRIBE.BOOK_FISH	它并没有让我上钩。	1142	物品名:"垂钓者生存指南" 制造描述:"让捕鱼变得简单！"
DESCRIBE.BOOK_FIRE	并没有心急火燎的阅读冲动。	1143	物品名:"意念控火术详解" 制造描述:"使用这些简单的技巧来化解任何火爆的场面。"
DESCRIBE.BOOK_WEB	我不怕蜘蛛的！我不怕！	1144	物品名:"克服蛛形纲恐惧症" 制造描述:"要在对方的网络里行走过一里路才能算真正了解一个人。"
DESCRIBE.BOOK_TEMPERATURE	我对它的想法不温不火。	1145	物品名:"控温学" 制造描述:"通过这些简单的步骤完全控制你的个人气候。"
DESCRIBE.BOOK_LIGHT	写这本书的人头脑相当灵光。	1146	物品名:"永恒之光" 制造描述:"阅读后能启迪出智慧的光芒。"
DESCRIBE.BOOK_RAIN	听上去不是十分科学。	1147	物品名:"实用求雨仪式" 制造描述:"留着防备雨天，你来决定哪天是雨天。"
DESCRIBE.BOOK_MOON	所有这些对月亮的兴趣可能只是阶段性的。	1148	物品名:"月之魔典" 制造描述:"召唤月亮的力量。"
DESCRIBE.BOOK_BEES	我不理解这本书为什么会嗡嗡响。	1149	物品名:"养蜂笔记" 制造描述:"学习养蜂的基本知识。"
DESCRIBE.BOOK_HORTICULTURE_UPGRADED	书中内容大约和盯着草长高一样精彩。	1150	物品名:"园艺学扩展版" 制造描述:"专家分析如何进行高级农作物护理。"
