看到那东西时，我的灵魂受伤了。	Lúc nhìn thấy thứ đó, linh hồn ta bị tổn thương.
这让我毛骨悚然。	Cái này làm ta rợn tóc gáy.
那朵花有情况！	Đoá hoa đó có vấn đề!
我该放下它。	Ta nên buông nó xuống.
我会查明它到底做了些什么。	Ta sẽ tra cho ra nó rốt cuộc đã làm gì.
看起来像小丑货币。	Trông như tiền của gã hề.
他们怎么漂浮的？	Bọn chúng bay lơ lửng bằng cách nào?
他怎么把小气球放进去的？	Hắn nhét quả bóng bay vào đó bằng cách nào?
所有气球都一样。	Bóng bay đều như nhau cả.
中间的孔让它更符合空气动力学，经典的物理学原理！	Cái lỗ ở giữa khiến nó hợp khí động học hơn, nguyên lý vật lý kinh điển!
即使鲜艳的颜色不会引来可怕的生物，它吱吱的声音也会。	Cho dù màu sặc sỡ không dụ được sinh vật đáng sợ, thì tiếng kêu chin chít của nó cũng dụ được.
静电把我的头发弄得很可怕。	Tĩnh điện làm tóc ta trông đáng sợ quá.
它最终土崩瓦解。	Rốt cuộc nó cũng tan tành.
它全烧焦了。	Nó cháy đen cả rồi.
泰迪熊在四处溜达。好好玩。	Gấu bông đi lang thang khắp nơi. Vui thật.
千万不要惹薇洛。	Ngàn vạn lần đừng chọc Willow.
能做实验谁要学习？	Làm được thí nghiệm thì ai thèm học?
看来图书馆关门了。	Xem ra thư viện đóng cửa rồi.
一本鸟书。	Một quyển sách về chim.
有人会被拖着去读这本书。	Sẽ có kẻ bị lôi đi đọc quyển này.
读了半天没看到一个农场。	Đọc mãi chẳng thấy nông trại nào.
我还是坚持自己的实验吧。	Ta vẫn cứ theo thí nghiệm của mình thôi.
奇怪，这只是五百页的电报码。	Kỳ lạ, đây chỉ là năm trăm trang mã điện tín.
开头很无聊，但将近结尾就变好了。	Mở đầu rất chán, nhưng gần cuối thì khá hơn.
它并没有让我上钩。	Nó chẳng khiến ta bị cuốn vào.
并没有心急火燎的阅读冲动。	Chẳng có nỗi thôi thúc đọc cho bằng được.
我不怕蜘蛛的！我不怕！	Ta không sợ nhện! Ta không sợ!
我对它的想法不温不火。	Ta thấy nó cũng chẳng nóng chẳng lạnh.
写这本书的人头脑相当灵光。	Người viết quyển này đầu óc khá sáng.
听上去不是十分科学。	Nghe chẳng khoa học cho lắm.
所有这些对月亮的兴趣可能只是阶段性的。	Cái hứng thú với mặt trăng này có lẽ chỉ là nhất thời.
我不理解这本书为什么会嗡嗡响。	Ta không hiểu sao quyển sách này lại kêu vo vo.
书中内容大约和盯着草长高一样精彩。	Nội dung trong sách đại khái hấp dẫn ngang với ngồi nhìn cỏ mọc.
薇克巴顿喜欢跟随书籍的指导。	Wickerbottom thích làm theo chỉ dẫn trong sách.
光芒万丈！	Hào quang vạn trượng!
趁热打笔！	Nhân lúc nóng mà hạ bút!
你好，%s！	Chào %s!
%s 看着很善变...	%s trông thay đổi thất thường...
谋杀犯！	Kẻ sát nhân!
%s，鬼魂的朋友。	%s, bạn của hồn ma.
%s 可以使用一颗心。	%s có thể dùng một trái tim.
烧掉这个并不科学，%s。	Đốt cái này chẳng khoa học chút nào, %s.
星星和原子！你是我的分身吗？	Sao trời và nguyên tử! Ngươi là phân thân của ta sao?
是的。我总是看起来很吓人吗？	Đúng vậy. Ta lúc nào trông cũng đáng sợ à?
你的存在触犯了科学规律，%s！	Sự tồn tại của ngươi phạm vào quy luật khoa học, %s!
%s很专业地将我们的理论付诸实现。	%s rất chuyên nghiệp khi biến lý thuyết của bọn ta thành hiện thực.
最好弄个复活设备。不能让另一个科学人漂着。	Tốt nhất là chế một cỗ máy hồi sinh. Không thể để thêm một người khoa học lửng lơ.
很高兴见到你，%s！	Rất vui được gặp ngươi, %s!
不要和强者挑起战斗...	Đừng gây sự với kẻ mạnh...
谋杀犯！我能抓到你！	Kẻ sát nhân! Ta bắt được ngươi!
%s只是一只巨型泰迪熊。	%s chẳng qua là con gấu bông khổng lồ.
我跟你说过不要硬拉那个大石头了。数值都不对。	Ta đã bảo đừng có cố kéo tảng đá lớn đó. Số liệu đều sai cả.
你是没法打倒火的，%s！	Ngươi không đánh bại được lửa đâu, %s!
日安，%s！	Chào ngày lành, %s!
你似乎从“说话干净利落”变成“粘舌”。	Ngươi hình như từ “nói năng gọn gàng” chuyển sang “líu lưỡi”.
我要教教你逻辑和推理...这是我的强项！	Ta phải dạy ngươi logic và suy luận... đây là sở trường của ta!
%s他把能力用在正义的事业。	%s dùng năng lực vào việc chính nghĩa.
不要那样看我，%s！我在努力！	Đừng nhìn ta như vậy, %s! Ta đang cố mà!
%s只求火烤。	%s chỉ mong được lửa nướng.
%s，我想我们得调整你的首要指令...	%s, ta nghĩ phải chỉnh lại mệnh lệnh tối cao của ngươi...
%s！你已经违反了第一律法！	%s! Ngươi đã vi phạm luật thứ nhất!
我猜是%s让感同身受组件启动并运行。	Ta đoán %s đã khởi động bộ phận đồng cảm.
我一直认为%s该长点心。现在，我很确定！	Ta vẫn cho rằng %s nên có trái tim. Giờ thì ta chắc chắn!
%s！你看起来快融化了。发生什么事？	%s! Ngươi trông sắp tan chảy rồi. Có chuyện gì vậy?
%s紧紧抓住那个打火机...	%s nắm chặt cái bật lửa đó...
谋杀犯！纵火犯！	Kẻ sát nhân! Kẻ phóng hoả!
%s，我敢肯定你渴望有一颗心。	%s, ta dám chắc ngươi khao khát có một trái tim.
再来？	Lại nữa?
%s没有尖锐的东西，有吗？	%s không có thứ gì sắc nhọn, đúng không?
%s视鬼魂为家人。	%s coi hồn ma như người nhà.
我看到两个！我最好给%s制造一颗心。	Ta thấy hai cái! Tốt nhất ta nên chế cho %s một trái tim.
我知道是你点的那些火焰，%s。	Ta biết mấy ngọn lửa đó là ngươi đốt, %s.
%s最近有点活力...	%s dạo này hơi sung sức...
凶手！来把斧子，我们砍起来！	Hung thủ! Đưa cây rìu đây, chém thôi!
%s救下了大家的培根。	%s đã cứu nguy cho mọi người.
%s，“宇宙”包括虚无吗？	%s, “vũ trụ” có bao gồm hư vô không?
%s在疯狂的砍树，根本停不下来！	%s đang chặt cây điên cuồng, dừng chẳng nổi!
%s，如果我不复活你，你会生气吗？	%s, nếu ta không hồi sinh ngươi, ngươi có giận không?
天老爷啊，这是一头鹿！	Trời đất ơi, đây là một con hươu!
那一定很不舒服吧。	Chắc khó chịu lắm nhỉ.
瞧瞧这玩意！	Nhìn cái thứ này xem!
以后长点心，你这头蠢鹅！	Sau này để ý chút, con ngỗng ngốc kia!
%s，别把自己烧了。	%s, đừng tự thiêu mình.
我感觉%s准备拿书丢我。	Ta thấy %s chuẩn bị ném sách vào ta.
同行评审来了！	Bình duyệt đồng nghiệp tới rồi!
我对%s的实践原理深怀敬意。	Ta rất kính trọng nguyên lý thực hành của %s.
这似乎不太科学，不是吗，%s？	Chuyện này chẳng khoa học lắm, phải không %s?
我相信你很有理由才点火。	Ta tin ngươi có lý do chính đáng mới đốt lửa.
%s死寂般沉默...	%s im lặng như tờ...
用哑剧表达这个！	Diễn tả cái này bằng kịch câm đi!
%s突破固有的思维模式。	%s phá vỡ lối tư duy cố hữu.
怎样用哑剧动作表示“我要弄个复活装备”？	Làm sao diễn kịch câm câu “ta muốn chế một bộ hồi sinh”?
等等，不要跟我说。火是你点的。	Khoan, đừng nói với ta. Lửa là ngươi đốt.
我会卷起一张纸莎草报纸，以防万一。	Ta sẽ cuộn một tờ báo giấy cói lại, phòng khi bất trắc.
杀人凶手！我要灭了你，%s！	Kẻ giết người! Ta phải diệt ngươi, %s!
%s和其他人打成一片。	%s hoà đồng với mọi người.
%s真的很想让我给它一颗心。	%s thật sự rất muốn ta cho nó một trái tim.
我们得开个防火安全群组会议。	Bọn ta phải họp nhóm về an toàn phòng cháy.
有可能的话，我会躲开%s的拳头。	Nếu có thể, ta sẽ tránh nắm đấm của %s.
%s变得狂暴！	%s hoá cuồng bạo!
%s精神饱满。	%s tinh thần phấn chấn.
做的不错。你还没逃离英灵殿呢，%s。	Làm không tệ. Ngươi vẫn chưa thoát khỏi Valhalla đâu, %s.
%s是个加热好手。	%s là tay sưởi ấm cừ khôi.
%s是安全隐患.	%s là mối hoạ an toàn.
到此为止了，%s！	Đến đây là hết, %s!
你可真是方便好用啊，%s。	Ngươi đúng là tiện lợi hữu dụng thật, %s.
好像有人在给你的计划泼冷水呢。	Hình như có kẻ đang dội nước lạnh vào kế hoạch của ngươi.
工厂的东西烧起来了。	Đồ trong xưởng bốc cháy rồi.
我就知道%s不可信！	Ta biết ngay %s không đáng tin mà!
是时候正面对抗这个长角的恶魔了！	Đã đến lúc đối đầu trực diện với con ác quỷ có sừng này!
多谢你的援助之爪%s。	Đa tạ móng vuốt cứu giúp của %s.
我拒绝接受有鬼魂和恶魔的现实。	Ta không chấp nhận cái hiện thực có hồn ma và ác quỷ.
%s正在变成一个生存的负担。	%s đang trở thành gánh nặng sinh tồn.
%s今天似乎比平时更多刺。	%s hôm nay có vẻ nhiều gai hơn thường ngày.
准备被除草吧，小杂草，%s!	Chuẩn bị bị nhổ đi, cỏ dại con, %s!
%s从来不会放弃他的朋友。	%s chưa bao giờ bỏ rơi bạn mình.
需要一些帮助吧，小伙伴？	Cần giúp một tay không, bạn nhỏ?
我以为你讨厌火，%s.	Ta tưởng ngươi ghét lửa, %s.
酝酿着灾难。	Đang ấp ủ tai hoạ.
别打杀我的主意！	Đừng có nghĩ tới chuyện giết ta!
总是可以指望%s来做一个计划。	Lúc nào cũng có thể trông cậy %s vạch một kế hoạch.
它现在用幽灵辣椒做饭吧。	Giờ nó nấu bằng ớt ma rồi nhỉ.
他会把这个地方都烧了！	Hắn sẽ đốt trụi cả chỗ này!
%s今天一副凶神恶煞的样子……	%s hôm nay một bộ mặt hung thần ác sát……
你是条杀人鱼！	Ngươi là con cá giết người!
为什么要谢你，%s！	Việc gì phải cảm ơn ngươi, %s!
%s鱼鳃周围比平时更绿了。	Quanh mang của %s xanh hơn thường ngày.
就没人教你别玩火吗？！	Chẳng ai dạy ngươi đừng nghịch lửa à?!
这是松树先锋队员该做的事吗？	Đây là việc một đội viên Hướng đạo Thông nên làm sao?
你的故事素材用完了吗，%s？	Ngươi hết chất liệu kể chuyện rồi à, %s?
%s永远靠谱。	%s luôn đáng tin cậy.
我知道你玩的很开心，但是我们要去找一颗心。	Ta biết ngươi chơi rất vui, nhưng bọn ta phải đi tìm một trái tim.
那个看起来可不像是营火，%s。	Cái đó trông chẳng giống lửa trại chút nào, %s.
不要这么不分时间，不分场合，%s！	Đừng có bất kể thời gian, bất kể chỗ nào như thế, %s!
杀人犯！我绝不会给你第二次机会的！	Kẻ giết người! Ta quyết không cho ngươi cơ hội thứ hai!
要不是%s，我就成为历史了！	Nếu không nhờ %s, ta đã thành người thiên cổ!
赶紧去找颗心脏。	Mau đi tìm một trái tim.
让我猜猜，这与“保存时间线”有关？	Để ta đoán, chuyện này liên quan tới “bảo tồn dòng thời gian”?
是只猴子。	Là một con khỉ.
嘿，别像猴子一样胡闹了！	Này, đừng có nghịch như khỉ nữa!
它们发猴疯了！	Chúng phát cuồng như khỉ rồi!
我的命居然是……猴子救的？	Mạng ta lại là…… khỉ cứu sao?
那只猴子真吓人。	Con khỉ đó đáng sợ thật.
恐龙当时是不是就是这种感觉？	Khủng long hồi đó có phải cũng cảm thấy thế này không?
恶趣味，确又不失可爱。	Sở thích quái gở, nhưng cũng không kém phần đáng yêu.
这虫子过的真不错。	Con sâu này sống sướng thật.
花瓣微微发亮。	Cánh hoa hơi phát sáng.
花瓣枯萎，微微发亮。	Cánh hoa héo úa, hơi phát sáng.
这些装在头盔上好看极了！	Mấy thứ này gắn lên mũ đẹp hết sức!
这团糊糊恶臭无比。	Đống nhão nhoét này hôi thối vô cùng.
叮呤呤。	Leng keng keng.
我不确定那是什么东西。	Ta không chắc đó là thứ gì.
打碎了，那是为了科学。	Đập vỡ rồi, ấy là vì khoa học.
这地不赖啊。	Chỗ này không tệ.
可怜的小家伙。应该为他举办一个体面的葬礼。	Tội nghiệp thằng bé. Nên tổ chức cho nó một đám tang tử tế.
看起来很好吃。	Trông ngon lắm.
有点皱巴巴的。	Hơi nhăn nheo.
我觉得挺安全。	Ta thấy khá an toàn.
看起来就像一堆土。	Trông chỉ như một đống đất.
它是一只蠕虫！	Nó là một con giun!
没什么可挖的了，我的朋友。	Chẳng còn gì để đào nữa, bạn ta ơi.
下面有个正在寻找矿物的家伙。	Dưới đó có gã đang tìm khoáng vật.
我想像打地鼠那样敲昏那只鼹鼠...	Ta muốn đập cho con chuột chũi đó ngất như trò đập chuột...
多么美好舒适的地洞啊！	Cái hang đất mới dễ chịu làm sao!
散发着讨厌的恶臭，但视野极佳。	Toả mùi hôi khó chịu, nhưng tầm nhìn cực tốt.
这能做一道好菜。	Cái này làm được một món ngon.
